"ghm","ghs","borne_basse","borne_haute","dms_n","rsavclass","noseqta","anseqta"
"08C623","2954",3,62,13.2346534653465,"11","009","2017"
"08C623","2963",3,58,13.7948717948718,"11","009","2017"
"08C624","2955",4,108,23.1932418162619,"11","009","2017"
"08C624","2964",5,95,20.55,"11","009","2017"
"08K031","",1,15,3.44444444444444,"11","009","2017"
"08K032","",2,101,10.5142857142857,"11","009","2017"
"08K033","",3,141,23.5454545454545,"11","009","2017"
"08K034","",3,110,24.1818181818182,"11","009","2017"
"08K041","",1,68,6.97599039615846,"11","009","2017"
"08K042","",2,71,12.9422572178478,"11","009","2017"
"08K043","",3,75,18.6987951807229,"11","009","2017"
"08K044","",3,153,29.8723404255319,"11","009","2017"
"08M041","",2,25,5.04050382810571,"11","009","2017"
"08M042","",2,39,9.0788643533123,"11","009","2017"
"08M043","",3,50,12.2856451222464,"11","009","2017"
"08M044","",4,81,17.9940476190476,"11","009","2017"
"08M04T","",1,1,1,"11","009","2017"
"08M051","",2,49,4.31179321486268,"11","009","2017"
"08M052","",2,35,6.6219512195122,"11","009","2017"
"08M053","",3,49,11.8478260869565,"11","009","2017"
"08M054","",4,95,17.2446808510638,"11","009","2017"
"08M05T","",1,1,1,"11","009","2017"
"08M061","",2,6,2.4089121887287,"11","009","2017"
"08M062","",3,19,4.9746835443038,"11","009","2017"
"08M063","",3,21,8.28571428571429,"11","009","2017"
"08M064","",5,24,14.8333333333333,"11","009","2017"
"08M06T","",1,1,1,"11","009","2017"
"08M071","",2,18,3.22007559848803,"11","009","2017"
"08M072","",2,29,6.35324015247776,"11","009","2017"
"08M073","",3,43,10.6362334407447,"11","009","2017"
"08M074","",4,67,17.6503496503497,"11","009","2017"
"08M07T","",1,1,1,"11","009","2017"
"08M081","",2,23,3.45161290322581,"11","009","2017"
"08M082","",2,37,7.43428571428571,"11","009","2017"
"08M083","",3,55,12.4883720930233,"11","009","2017"
"08M084","",3,251,20.2666666666667,"11","009","2017"
"08M08T","",1,1,1,"11","009","2017"
"08M091","",1,19,3.1497520661157,"11","009","2017"
"08M092","",2,24,6.55876288659794,"11","009","2017"
"08M093","",3,39,10.5004219409283,"11","009","2017"
"08M094","",4,57,15.3253968253968,"11","009","2017"
"08M101","",1,14,2.72388654744276,"11","009","2017"
"08M102","",2,27,6.85171375304747,"11","009","2017"
"08M103","",3,40,10.7792337590228,"11","009","2017"
"08M104","",4,78,17.6445497630332,"11","009","2017"
"08M141","",1,19,3.12210095497954,"11","009","2017"
"08M142","",2,30,7.08139802253392,"11","009","2017"
"08M143","",3,54,12.279590948651,"11","009","2017"
"08M144","",3,128,22.6037463976945,"11","009","2017"
"08M151","",1,9,2.04824268341574,"11","009","2017"
"08M152","",2,28,6.95943082046624,"11","009","2017"
"08M153","",3,40,11.3244265187799,"11","009","2017"
"08M154","",3,70,16.276134122288,"11","009","2017"
"08M181","",2,18,3.27572706935123,"11","009","2017"
"08M182","",2,35,6.87875,"11","009","2017"
"08M183","",3,42,11.3222222222222,"11","009","2017"
"08M184","",3,80,18.3979591836735,"11","009","2017"
"08M18T","",1,1,1,"11","009","2017"
"08M191","",2,13,2.7827468230694,"11","009","2017"
"08M192","",2,37,8.4797215496368,"11","009","2017"
"08M193","",3,43,12.3205942390565,"11","009","2017"
"08M194","",4,72,17.4288461538462,"11","009","2017"
"08M19T","",1,1,1,"11","009","2017"
"08M201","",1,3,1.19795879067976,"11","009","2017"
"08M202","",3,43,6.2112676056338,"11","009","2017"
"08M203","",3,21,7.125,"11","009","2017"
"08M204","",2,353,33.75,"11","009","2017"
"08M211","",1,3,1.16148796498906,"11","009","2017"
"08M212","",3,29,5.5459940652819,"11","009","2017"
"08M213","",3,31,8.84615384615385,"11","009","2017"
"08M214","",4,41,12.6085790884718,"11","009","2017"
"08M221","",1,3,1.157931762223,"11","009","2017"
"08M222","",3,41,5.83076923076923,"11","009","2017"
"08M223","",3,42,10.5685279187817,"11","009","2017"
"08M224","",5,42,11.8695652173913,"11","009","2017"
"08M231","",1,6,1.42152466367713,"11","009","2017"
"08M232","",3,31,6.07432432432432,"11","009","2017"
"08M233","",3,38,10.3512544802867,"11","009","2017"
"08M234","",3,127,17.6666666666667,"11","009","2017"
"08M241","",2,17,3.01769911504425,"11","009","2017"
"08M242","",2,33,6.81938325991189,"11","009","2017"
"08M243","",3,68,11.6412429378531,"11","009","2017"
"08M244","",4,95,19.7566371681416,"11","009","2017"
"08M24T","",1,1,1,"11","009","2017"
"08M251","",2,35,4.0608082348456,"11","009","2017"
"08M252","",2,37,9.9797695262484,"11","009","2017"
"08M253","",3,51,14.314032532168,"11","009","2017"
"08M254","",4,87,22.2418181818182,"11","009","2017"
"08M25T","",1,1,1,"11","009","2017"
"08M261","",1,15,2.79807292964532,"11","009","2017"
"08M262","",2,27,6.58737680060652,"11","009","2017"
"08M263","",3,44,11.9629784563899,"11","009","2017"
"08M264","",4,85,20.6888888888889,"11","009","2017"
"08M271","",2,21,5.04956682289447,"11","009","2017"
"08M272","",2,26,7.21728271728272,"11","009","2017"
"08M273","",3,39,10.2342885872298,"11","009","2017"
"08M274","",4,51,17.247191011236,"11","009","2017"
"08M27T","",1,1,1,"11","009","2017"
"08M281","",2,16,4.36800373134328,"11","009","2017"
"08M282","",2,24,6.66789849716679,"11","009","2017"
"08M283","",3,38,10.6315630657815,"11","009","2017"
"08M284","",4,105,20.3233082706767,"11","009","2017"
"08M28T","",1,1,1,"11","009","2017"
"08M291","",2,13,3.49722662440571,"11","009","2017"
"08M292","",2,25,6.1914201183432,"11","009","2017"
"08M293","",3,38,10.4993587002993,"11","009","2017"
"08M294","",4,73,17.4260700389105,"11","009","2017"
"08M29T","",1,1,1,"11","009","2017"
"08M301","",2,14,3.81057268722467,"11","009","2017"
"08M302","",3,22,5.91615853658537,"11","009","2017"
"08M303","",3,74,9.85714285714286,"11","009","2017"
"08M304","",6,48,20.75,"11","009","2017"
"08M30T","",1,1,1,"11","009","2017"
"08M311","",2,20,4.68659420289855,"11","009","2017"
"08M312","",2,46,8.83322125084062,"11","009","2017"
"08M313","",3,67,14.8620124549328,"11","009","2017"
"08M314","",4,99,21.5620269825601,"11","009","2017"
"08M31T","",1,1,1,"11","009","2017"
"08M321","",2,19,3.69093406593407,"11","009","2017"
"08M322","",2,31,6.97858319604613,"11","009","2017"
"08M323","",3,54,11.6425925925926,"11","009","2017"
"08M324","",4,83,18.3106060606061,"11","009","2017"
"08M32T","",1,1,1,"11","009","2017"
"08M331","",1,9,1.62948207171315,"11","009","2017"
"08M332","",3,18,4.875,"11","009","2017"
"08M333","",5,9,5.66666666666667,"11","009","2017"
"08M341","",1,11,3.10943396226415,"11","009","2017"
"08M342","",3,37,6.51020408163265,"11","009","2017"
"08M343","",3,43,10.8490566037736,"11","009","2017"
"08M344","",4,80,11.6428571428571,"11","009","2017"
"08M35Z","",1,8,2.16689655172414,"11","009","2017"
"08M36Z","",1,36,3.63885231131749,"11","009","2017"
"08M371","",2,18,3.23490566037736,"11","009","2017"
"08M372","",2,30,7.14228987425546,"11","009","2017"
"08M373","",3,44,11.0144005358339,"11","009","2017"
"08M374","",3,80,16.4407713498623,"11","009","2017"
"08M37T","",1,1,1,"11","009","2017"
"08M381","",2,14,2.96296296296296,"11","009","2017"
"08M382","",2,35,6.62790697674419,"11","009","2017"
"08M383","",3,63,12.0322580645161,"11","009","2017"
"08M384","",3,97,17.75,"11","009","2017"
"08M38T","",1,1,1,"11","009","2017"
"09C021","",1,32,3.85425101214575,"11","009","2017"
"09C022","",2,37,8.6754617414248,"11","009","2017"
"09C023","",3,87,14.2362330407023,"11","009","2017"
"09C024","",4,161,20.5632432432432,"11","009","2017"
"09C031","",1,10,2.19400352733686,"11","009","2017"
"09C032","",2,36,7.09838472834068,"11","009","2017"
"09C033","",2,88,16.6388508891929,"11","009","2017"
"09C034","",3,133,25.1489361702128,"11","009","2017"
"09C041","3324",1,10,3.99969530773918,"11","009","2017"
"09C041","3386",1,12,3.63777777777778,"11","009","2017"
"09C042","3325",2,15,6.02849336455894,"11","009","2017"
"09C042","3387",3,15,5.6020942408377,"11","009","2017"
"09C043","3326",3,39,8.61344537815126,"11","009","2017"
"09C043","3388",3,35,8.21153846153846,"11","009","2017"
"09C044","3327",4,214,23.71875,"11","009","2017"
"09C044","3389",6,38,10.3333333333333,"11","009","2017"
"09C051","3328",1,8,2.2626582278481,"11","009","2017"
"09C051","3390",1,5,1.88776395718831,"11","009","2017"
"09C052","3329",3,13,4.68331668331668,"11","009","2017"
"09C052","3391",3,11,4.11608961303462,"11","009","2017"
"09C053","3330",3,35,7.65367965367965,"11","009","2017"
"09C053","3392",3,26,5.84415584415584,"11","009","2017"
"09C054","3331",3,242,18.3888888888889,"11","009","2017"
"09C054","3393",5,23,6.6,"11","009","2017"
"09C061","",2,6,2.77904124860647,"11","009","2017"
"09C062","",3,12,4.54972375690608,"11","009","2017"
"09C063","",3,38,8,"11","009","2017"
"09C064","",4,70,14.2307692307692,"11","009","2017"
"09C06T","",1,1,1,"11","009","2017"
"09C071","",1,6,1.60115052732502,"11","009","2017"
"09C072","",3,25,5.12121212121212,"11","009","2017"
"09C073","",3,20,7.3,"11","009","2017"
"09C081","",1,6,1.43882953123496,"11","009","2017"
"09C082","",3,38,6.03146853146853,"11","009","2017"
"09C083","",3,69,11.6697247706422,"11","009","2017"
"09C084","",3,118,26.1363636363636,"11","009","2017"
"09C091","",1,12,2.71009305654975,"11","009","2017"
"09C092","",3,18,5.9,"11","009","2017"
"09C093","",3,45,10.3333333333333,"11","009","2017"
"09C094","",3,212,17.6744186046512,"11","009","2017"
"09C101","",1,9,1.98139114724481,"11","009","2017"
"09C102","",2,36,7.42765520779887,"11","009","2017"
"09C103","",3,72,14.088474025974,"11","009","2017"
"09C104","",4,124,22.2321717990276,"11","009","2017"
"09C111","3358",2,12,5.85376162299239,"11","009","2017"
"09C111","3362",2,12,5.98453608247423,"11","009","2017"
"09C111","3395",3,11,5.3394495412844,"11","009","2017"
"09C112","3359",3,19,7.53421052631579,"11","009","2017"
"09C112","3363",3,17,7.84466019417476,"11","009","2017"
"09C112","3396",3,18,6.825,"11","009","2017"
"09C113","3360",4,43,10.5376344086022,"11","009","2017"
"09C113","3364",3,52,10.7027027027027,"11","009","2017"
"09C113","3397",3,62,10,"11","009","2017"
"09C114","3361",3,108,16.6785714285714,"11","009","2017"
"09C114","3365",9,214,29,"11","009","2017"
"09C114","3398",12,11,11,"11","009","2017"
"09C121","",1,6,1.45877192982456,"11","009","2017"
"09C122","",3,20,4.84745762711864,"11","009","2017"
"09C123","",3,24,7.36666666666667,"11","009","2017"
"09C124","",,,7,"11","009","2017"
"09C131","",1,6,1.42774566473988,"11","009","2017"
"09C132","",3,9,4.11111111111111,"11","009","2017"
"09C133","",4,26,9.6,"11","009","2017"
"09C141","",1,16,2.9850332594235,"11","009","2017"
"09C142","",3,30,6.59356725146199,"11","009","2017"
"09C143","",3,104,15.6315789473684,"11","009","2017"
"09C144","",5,90,23.5,"11","009","2017"
"09C151","",1,7,1.98197674418605,"11","009","2017"
"09C152","",2,29,7.03928571428571,"11","009","2017"
"09C153","",3,64,13.0321931589537,"11","009","2017"
"09C154","",4,96,22.5265957446809,"11","009","2017"
"09M021","",1,5,1.31072428971589,"11","009","2017"
"09M022","",3,37,5.97450424929179,"11","009","2017"
"09M023","",3,24,6.29411764705882,"11","009","2017"
"09M024","",6,49,13.8181818181818,"11","009","2017"
"09M031","",1,5,1.29025527736868,"11","009","2017"
"09M032","",2,28,7.00154583397743,"11","009","2017"
"09M033","",3,40,10.7578008915305,"11","009","2017"
"09M034","",3,69,16.1398601398601,"11","009","2017"
"09M041","",2,8,2.98509485094851,"11","009","2017"
"09M042","",3,15,4.69021190716448,"11","009","2017"
"09M043","",3,38,7.09420289855072,"11","009","2017"
"09M044","",4,24,7.75238095238095,"11","009","2017"
"09M04T","",1,1,1,"11","009","2017"
"09M051","",2,19,3.47784647089129,"11","009","2017"
"09M052","",2,25,6.17566799317794,"11","009","2017"
"09M053","",3,42,10.6108330880188,"11","009","2017"
"09M054","",3,71,15.0811793214863,"11","009","2017"
"09M05T","",1,1,1,"11","009","2017"
"09M061","",1,17,2.35860566448802,"11","009","2017"
"09M062","",2,39,8.34618000453412,"11","009","2017"
"09M063","",3,56,13.6359832635983,"11","009","2017"
"09M064","",4,84,18.2545787545788,"11","009","2017"
"09M071","",1,18,2.10471653168175,"11","009","2017"
"09M072","",2,21,5.73499120823914,"11","009","2017"
"09M073","",3,34,8.73590789158071,"11","009","2017"
"09M074","",3,74,15.9414893617021,"11","009","2017"
"09M081","",2,17,3.86990950226244,"11","009","2017"
"09M082","",2,22,6.48149575944487,"11","009","2017"
"09M083","",3,45,10.8518629807692,"11","009","2017"
"09M084","",4,98,18.5218340611354,"11","009","2017"
"09M08T","",1,1,1,"11","009","2017"
"09M091","",2,11,2.76059564719359,"11","009","2017"
"09M092","",3,20,4.72068230277185,"11","009","2017"
"09M093","",3,31,7.6643598615917,"11","009","2017"
"09M094","",3,47,12.5769230769231,"11","009","2017"
"09M09T","",1,1,1,"11","009","2017"
"09M101","",1,18,1.97256857855362,"11","009","2017"
"09M102","",2,45,7.8078431372549,"11","009","2017"
"09M103","",3,60,14.289592760181,"11","009","2017"
"09M104","",3,93,20.9384615384615,"11","009","2017"
"09M111","",1,10,1.62028786840302,"11","009","2017"
"09M112","",2,28,6.4326710816777,"11","009","2017"
"09M113","",3,61,12.6382054992764,"11","009","2017"
"09M114","",4,99,20.9278846153846,"11","009","2017"
"09M12Z","",1,7,1.95911413969336,"11","009","2017"
"09M13Z","",1,9,1.56849315068493,"11","009","2017"
"09M14Z","",1,18,2.53486150907354,"11","009","2017"
"09M15Z","",1,21,2.80281690140845,"11","009","2017"
"09Z02A","",1,5,1.37753378378378,"11","009","2017"
"09Z02B","",2,33,9,"11","009","2017"
"10C021","",2,13,5.28679653679654,"11","009","2017"
"10C022","",3,25,7.91161178509532,"11","009","2017"
"10C023","",3,59,12.218487394958,"11","009","2017"
"10C024","",3,205,29.3770491803279,"11","009","2017"
"10C031","",2,11,4.16801075268817,"11","009","2017"
"10C032","",2,33,7.20164609053498,"11","009","2017"
"10C033","",3,64,11.9733333333333,"11","009","2017"
"10C034","",3,183,25.3809523809524,"11","009","2017"
"10C051","",1,6,2.17949400798935,"11","009","2017"
"10C052","",3,15,4.17910447761194,"11","009","2017"
"10C053","",3,66,12.1801242236025,"11","009","2017"
"10C054","",3,180,32.0952380952381,"11","009","2017"
"10C071","",1,7,2.36636636636637,"11","009","2017"
"10C072","",3,18,5.33333333333333,"11","009","2017"
"10C073","",3,55,8,"11","009","2017"
"10C081","",1,12,2.7137330754352,"11","009","2017"
"10C082","",2,44,7.38314176245211,"11","009","2017"
"10C083","",2,76,19.0717948717949,"11","009","2017"
"10C084","",4,148,31.9254385964912,"11","009","2017"
"10C091","",1,8,2.40697674418605,"11","009","2017"
"10C092","",3,12,4.76470588235294,"11","009","2017"
"10C093","",3,43,9,"11","009","2017"
"10C094","",7,8,7.5,"11","009","2017"
"10C101","",1,12,3.54194156456173,"11","009","2017"
"10C102","",3,17,5.75889328063241,"11","009","2017"
"10C103","",3,40,9.59259259259259,"11","009","2017"
"10C104","",4,51,13.304347826087,"11","009","2017"
"10C111","",1,9,2.56268027512758,"11","009","2017"
"10C112","",3,12,4.29393939393939,"11","009","2017"
"10C113","",3,87,10.2686567164179,"11","009","2017"
"10C114","",3,152,24.6969696969697,"11","009","2017"
"10C121","",1,6,2.37397683865882,"11","009","2017"
"10C122","",3,11,4.01068376068376,"11","009","2017"
"10C123","",3,38,7.29302325581395,"11","009","2017"
"10C124","",3,172,23.4745762711864,"11","009","2017"
"10C131","",2,10,4.23860204228391,"11","009","2017"
"10C132","",3,14,5.36043829296424,"11","009","2017"
"10C133","",3,41,9.28149606299213,"11","009","2017"
"10C134","",3,160,23.1058823529412,"11","009","2017"
"10M021","",2,14,4.54429183117389,"11","009","2017"
"10M022","",3,23,6.18876991381562,"11","009","2017"
"10M023","",3,37,9.59329779131759,"11","009","2017"
"10M024","",4,71,15.4243268337976,"11","009","2017"
"10M02T","",1,1,1,"11","009","2017"
"10M031","",2,20,4.91519219035998,"11","009","2017"
"10M032","",2,22,6.55891126025354,"11","009","2017"
"10M033","",3,30,8.04166666666667,"11","009","2017"
"10M034","",5,22,8.87234042553191,"11","009","2017"
"10M03T","",1,1,1,"11","009","2017"
"10M071","",2,15,3.030089784033,"11","009","2017"
"10M072","",2,25,6.01701162461015,"11","009","2017"
"10M073","",3,49,11.3980304955527,"11","009","2017"
"10M074","",3,114,20.002557544757,"11","009","2017"
"10M07T","",1,1,1,"11","009","2017"
"10M081","",2,24,5.26456024522518,"11","009","2017"
"10M082","",2,24,7.69659310049282,"11","009","2017"
"10M083","",3,40,10.9917632702868,"11","009","2017"
"10M084","",4,85,17.6308973172988,"11","009","2017"
"10M08T","",1,1,1,"11","009","2017"
"10M091","",1,9,2.44562186279978,"11","009","2017"
"10M092","",3,18,4.8271186440678,"11","009","2017"
"10M093","",3,48,10.0909090909091,"11","009","2017"
"10M094","",3,178,21.2692307692308,"11","009","2017"
"10M101","",2,15,3.14364640883978,"11","009","2017"
"10M102","",2,32,6.19661016949153,"11","009","2017"
"10M103","",2,99,12.6741573033708,"11","009","2017"
"10M104","",3,127,15.258064516129,"11","009","2017"
"10M10T","",1,1,1,"11","009","2017"
"10M111","",1,10,2.35064935064935,"11","009","2017"
"10M112","",2,28,6.28743545611016,"11","009","2017"
"10M113","",3,47,10.7554744525547,"11","009","2017"
"10M114","",3,125,20.7466666666667,"11","009","2017"
"10M121","",2,9,2.72567021667279,"11","009","2017"
"10M122","",3,18,4.68632218844985,"11","009","2017"
"10M123","",3,57,11.2020618556701,"11","009","2017"
"10M124","",3,65,16.97265625,"11","009","2017"
"10M12T","",1,1,1,"11","009","2017"
"10M13T","",1,1,1,"11","009","2017"
"10M13Z","",2,11,3.3762184743927,"11","009","2017"
"10M14Z","",1,36,2.71093973150528,"11","009","2017"
"10M151","",2,11,2.67342016401351,"11","009","2017"
"10M152","",2,26,4.91312741312741,"11","009","2017"
"10M153","",3,68,10.404958677686,"11","009","2017"
"10M154","",3,165,20.8478260869565,"11","009","2017"
"10M15T","",1,1,1,"11","009","2017"
"10M161","",2,10,2.59364972133086,"11","009","2017"
"10M162","",3,25,5.44056187601579,"11","009","2017"
"10M163","",3,36,10.0525907740018,"11","009","2017"
"10M164","",3,73,15.8163978494624,"11","009","2017"
"10M16T","",1,1,1,"11","009","2017"
"10M171","",2,18,3.67326203208556,"11","009","2017"
"10M172","",2,46,7.98809523809524,"11","009","2017"
"10M173","",3,98,13.6223776223776,"11","009","2017"
"10M174","",2,263,35.2733333333333,"11","009","2017"
"10M17T","",1,1,1,"11","009","2017"
"10M181","",2,21,3.3009756097561,"11","009","2017"
"10M182","",2,34,8.34713715046605,"11","009","2017"
"10M183","",3,49,12.7134858422652,"11","009","2017"
"10M184","",4,90,18.5460030165913,"11","009","2017"
"10M18T","",1,1,1,"11","009","2017"
"10M191","",1,42,3.86437246963563,"11","009","2017"
"10M192","",2,69,12.203125,"11","009","2017"
"10M193","",2,80,19.8663366336634,"11","009","2017"
"10M194","",4,101,25.4366515837104,"11","009","2017"
"10M201","",1,7,1.86618661866187,"11","009","2017"
"10M202","",3,31,5.38906752411576,"11","009","2017"
"10M203","",3,67,12.1978021978022,"11","009","2017"
"10M204","",3,166,21.2,"11","009","2017"
"11C021","",2,18,5.70248642469277,"11","009","2017"
"11C022","",3,28,8.77113402061856,"11","009","2017"
"11C023","",3,53,14.4583995760466,"11","009","2017"
"11C024","",5,117,26.2358156028369,"11","009","2017"
"11C031","4116",2,14,4.56247939333993,"11","009","2017"
"11C031","4149",3,12,5.43126684636119,"11","009","2017"
"11C032","4117",2,29,8.17001338688086,"11","009","2017"
"11C032","4150",3,18,7.47619047619048,"11","009","2017"
"11C033","4118",3,61,14.3824817518248,"11","009","2017"
"11C033","4151",4,18,9.17391304347826,"11","009","2017"
"11C034","4119",4,133,23.3869047619048,"11","009","2017"
"11C034","4152",5,14,10.25,"11","009","2017"
"11C041","",1,15,2.93542260208927,"11","009","2017"
"11C042","",2,32,7.66742081447964,"11","009","2017"
"11C043","",3,59,12.7449392712551,"11","009","2017"
"11C044","",4,127,23.9166666666667,"11","009","2017"
"11C061","",1,14,2.75357142857143,"11","009","2017"
"11C062","",3,14,4.84905660377358,"11","009","2017"
"11C063","",2,23,8.54545454545455,"11","009","2017"
"11C064","",,,29,"11","009","2017"
"11C071","",1,11,2.53894472361809,"11","009","2017"
"11C072","",2,19,5.71361502347418,"11","009","2017"
"11C073","",3,53,10.9818181818182,"11","009","2017"
"11C074","",4,49,14.5925925925926,"11","009","2017"
"11C081","",2,8,2.38563535911602,"11","009","2017"
"11C082","",2,48,7.607421875,"11","009","2017"
"11C083","",2,105,19.014164305949,"11","009","2017"
"11C084","",4,183,35.6367041198502,"11","009","2017"
"11C08T","",1,1,1,"11","009","2017"
"11C091","",1,4,1.89212664611936,"11","009","2017"
"11C092","",3,46,6.51598676957001,"11","009","2017"
"11C093","",2,91,19.7530864197531,"11","009","2017"
"11C094","",4,156,31.3146551724138,"11","009","2017"
"11C101","",1,6,2.07303877366997,"11","009","2017"
"11C102","",3,24,5.15748031496063,"11","009","2017"
"11C103","",3,48,8.65,"11","009","2017"
"11C104","",3,32,13.2727272727273,"11","009","2017"
"11C111","",1,5,1.86042416966787,"11","009","2017"
"11C112","",3,13,4.25316877918612,"11","009","2017"
"11C113","",3,26,6.7859778597786,"11","009","2017"
"11C114","",4,66,11.4321475625823,"11","009","2017"
"11C121","",1,2,1.48500881834215,"11","009","2017"
"11C122","",3,10,3.49090909090909,"11","009","2017"
"11C123","",4,76,9.4,"11","009","2017"
"11C124","",8,17,12,"11","009","2017"
"11C131","",1,8,2.35713409899048,"11","009","2017"
"11C132","",3,22,5.16104354648882,"11","009","2017"
"11C133","",3,52,9.75487139516758,"11","009","2017"
"11C134","",3,91,16.6109002169197,"11","009","2017"
"11K021","",1,7,1.84898929845422,"11","009","2017"
"11K022","",2,47,8.78332590280874,"11","009","2017"
"11K023","",2,73,15.8280913399397,"11","009","2017"
"11K024","",3,111,24.1971830985915,"11","009","2017"
"11K03Z","",1,1,1,"11","009","2017"
"11K04Z","",1,1,1,"11","009","2017"
"11K05Z","",1,1,1,"11","009","2017"
"11K06Z","",1,1,1,"11","009","2017"
"11K07Z","",1,1,1,"11","009","2017"
"11M021","",2,6,2.39437188636058,"11","009","2017"
"11M022","",3,17,4.32506004803843,"11","009","2017"
"11M023","",3,32,7.5570987654321,"11","009","2017"
"11M024","",4,68,12,"11","009","2017"
"11M02T","",1,1,1,"11","009","2017"
"11M031","",1,9,2.5552171056561,"11","009","2017"
"11M032","",3,13,4.44969512195122,"11","009","2017"
"11M033","",4,23,6.43223443223443,"11","009","2017"
"11M034","",4,31,8.69339622641509,"11","009","2017"
"11M041","",1,8,2.1010216095097,"11","009","2017"
"11M042","",2,19,5.65342036219364,"11","009","2017"
"11M043","",3,35,8.83015002711333,"11","009","2017"
"11M044","",4,47,12.4694436832009,"11","009","2017"
"11M061","",2,10,2.55048287971905,"11","009","2017"
"11M062","",2,28,6.96770689314636,"11","009","2017"
"11M063","",3,49,12.0687212625823,"11","009","2017"
"11M064","",3,79,16.9523636363636,"11","009","2017"
"11M06T","",1,1,1,"11","009","2017"
"11M071","",2,8,2.42518939393939,"11","009","2017"
"11M072","",2,38,6.99849397590361,"11","009","2017"
"11M073","",3,62,13.4710144927536,"11","009","2017"
"11M074","",4,86,19.7310606060606,"11","009","2017"
"11M07T","",1,1,1,"11","009","2017"
"11M081","",1,18,2.97869674185464,"11","009","2017"
"11M082","",3,27,6.52115384615385,"11","009","2017"
"11M083","",3,83,11.7405660377358,"11","009","2017"
"11M084","",3,193,20.5,"11","009","2017"
"11M101","",1,6,2.39028213166144,"11","009","2017"
"11M102","",3,16,4.64556962025316,"11","009","2017"
"11M103","",3,51,8.52475247524752,"11","009","2017"
"11M104","",4,65,11.9583333333333,"11","009","2017"
"11M111","",1,10,1.80722891566265,"11","009","2017"
"11M112","",3,12,4.65625,"11","009","2017"
"11M113","",3,28,7.375,"11","009","2017"
"11M121","",2,8,2.57167293876155,"11","009","2017"
"11M122","",3,16,4.56314615852422,"11","009","2017"
"11M123","",3,33,7.58675799086758,"11","009","2017"
"11M124","",4,42,11.4192212096106,"11","009","2017"
"11M12T","",1,1,1,"11","009","2017"
"11M151","",1,11,3.69640179910045,"11","009","2017"
"11M152","",3,22,5.87094395280236,"11","009","2017"
"11M153","",3,38,9.32976827094474,"11","009","2017"
"11M154","",4,71,14.4383202099738,"11","009","2017"
"11M161","",1,7,1.92025641025641,"11","009","2017"
"11M162","",2,31,6.59541814946619,"11","009","2017"
"11M163","",3,55,11.6896551724138,"11","009","2017"
"11M164","",3,84,16.4311111111111,"11","009","2017"
"11M171","",1,7,1.59959758551308,"11","009","2017"
"11M172","",3,30,5.87445887445887,"11","009","2017"
"11M173","",3,54,10.4603174603175,"11","009","2017"
"11M174","",3,53,13.4406779661017,"11","009","2017"
"11M18Z","",1,8,2.19525267993874,"11","009","2017"
"11M19Z","",1,41,3.64383076650735,"11","009","2017"
"11M201","",1,14,5.76923076923077,"11","009","2017"
"11M202","",3,22,8.10958904109589,"11","009","2017"
"11M203","",3,154,14.2727272727273,"11","009","2017"
"11M204","",4,16,7.5,"11","009","2017"
"12C031","",1,13,2.96710305471635,"11","009","2017"
"12C032","",2,22,5.83191489361702,"11","009","2017"
"12C033","",3,54,11.0898876404494,"11","009","2017"
"12C034","",3,123,18,"11","009","2017"
"12C041","",1,7,2.94832499037351,"11","009","2017"
"12C042","",3,14,4.64801012515821,"11","009","2017"
"12C043","",3,27,7.12346597248048,"11","009","2017"
"12C044","",4,74,13.0143042912874,"11","009","2017"
"12C051","",1,5,1.8136826783115,"11","009","2017"
"12C052","",3,26,4.96296296296296,"11","009","2017"
"12C053","",3,81,17.3636363636364,"11","009","2017"
"12C054","",3,139,35.875,"11","009","2017"
"12C061","",1,3,1.24735875057418,"11","009","2017"
"12C062","",3,16,4.45,"11","009","2017"
"12C063","",3,19,6.65,"11","009","2017"
"12C064","",4,13,7.75,"11","009","2017"
"12C071","",1,9,1.6739504051068,"11","009","2017"
"12C072","",3,24,5.49250535331906,"11","009","2017"
"12C073","",3,66,11.23828125,"11","009","2017"
"12C074","",4,94,17.4415584415584,"11","009","2017"
"12C081","",1,3,1.36338418862691,"11","009","2017"
"12C082","",3,14,4.45652173913043,"11","009","2017"
"12C083","",3,34,7.90243902439024,"11","009","2017"
"12C084","",3,56,13.92,"11","009","2017"
"12C091","",1,9,2.78461538461538,"11","009","2017"
"12C092","",2,42,7.18867924528302,"11","009","2017"
"12C093","",2,66,15,"11","009","2017"
"12C094","",3,120,23.2222222222222,"11","009","2017"
"12C101","",1,9,2.38319672131148,"11","009","2017"
"12C102","",3,22,5.34394904458599,"11","009","2017"
"12C103","",3,138,17.4918032786885,"11","009","2017"
"12C104","",2,205,30.890625,"11","009","2017"
"12C111","",2,16,5.20993063161738,"11","009","2017"
"12C112","",2,19,7.21554575523705,"11","009","2017"
"12C113","",3,35,10.8615863141524,"11","009","2017"
"12C114","",4,174,24.1914893617021,"11","009","2017"
"12C121","",2,14,6.91604938271605,"11","009","2017"
"12C122","",3,17,8.04276729559748,"11","009","2017"
"12C123","",5,32,10.6358839050132,"11","009","2017"
"12C124","",4,117,17.4275362318841,"11","009","2017"
"12C131","",1,5,1.30434782608696,"11","009","2017"
"12C132","",,,3,"11","009","2017"
"12K02Z","",1,1,1,"11","009","2017"
